49051823043601	-1.0127473	1.6950948	9.433155
49051843154685	-0.8858546	1.5634137	9.385271
49051863265769	-0.90500826	1.4269443	9.540894
49051883376853	-0.92176765	1.5370775	9.516952
49051903487937	-0.91458505	1.7405846	9.361329
49051923537985	-0.9528923	1.8698715	9.301474
49051943649069	-1.0510546	1.958457	9.323022
49051963760153	-0.9840169	1.8579005	9.299079
49051983871237	-0.85473	1.8986019	9.13388
49052003982321	-0.8738836	1.5897499	9.16261
49052024093405	-1.0702082	1.6184803	9.157822
49052044173972	-0.9959879	1.553837	9.153033
49052064285056	-1.1683705	1.4820108	9.323022
49052084335105	-1.328782	1.5634137	9.421184
49052104446189	-1.6448165	2.1643584	9.382876
49052124526755	-1.8219875	2.6599581	9.320627
49052144637839	-2.0207062	2.528277	9.562442
49052164748923	-1.9800048	2.2505496	9.811439
49052184829489	-2.2098482	2.3774424	10.232818
49052204910056	-2.171541	2.3511062	10.012551
49052225021140	-1.8818425	1.5059528	9.799467
49052245101706	-1.8650831	0.93613285	9.473856
49052265182273	-1.6519991	0.15562311	9.739613
49052285293356	-1.3623008	-0.4405331	9.653421
49052305404440	-1.0390835	-0.35194764	9.332599
49052325515524	-0.62009823	-0.5315128	8.959103
49052345596091	-0.38307226	-0.94092125	8.588001
49052365707175	-0.12689269	-1.2090719	8.765172
49052385818259	0.12928689	-1.8650831	9.093178
49052405929343	0.29209262	-2.5450363	9.059659
49052426040427	-0.01436521	-2.695871	9.035717
49052446120993	-0.033518825	-3.6846764	8.784326
49052466262595	-0.7038953	-3.7541082	9.435549
49052486373679	-0.8403648	-3.1651347	9.344569
49052506484763	-0.6392518	-3.1052797	9.533711
49052526565329	-0.8738836	-3.1986535	9.722853
49052546645896	-0.7350199	-2.992752	9.284714
49052566756980	-0.8834604	-3.2489316	9.244013
49052586868064	-1.1755531	-4.5777135	9.763555
49052606948630	-2.1404164	-5.329493	11.054029
49052627029196	-1.1947067	-3.8283286	8.9519205
49052647109763	-0.7541735	-2.6886885	8.664616
49052667190329	-1.0414777	-2.6791117	9.406818
49052687270896	-1.4053963	-1.6903064	9.605537
49052707412497	-1.2641385	-1.9512744	9.94312
49052727493064	-1.8722657	-1.6232687	9.92636
49052747604148	-1.5275006	-1.1420342	9.390059
49052767715231	-2.0590134	-1.3862427	9.540894
49052787795798	-1.6304513	-1.0845734	9.55047
49052807876364	-2.030283	-0.60573304	9.442732
49052827987448	-1.9009962	0.038307227	9.380483
49052848068015	-1.70946	-0.25139117	9.471462
49052868179099	-1.9321208	-0.58897364	9.536105
49052888229148	-1.8004397	-0.36631286	9.308656
49052908370749	-1.9560628	-0.59376204	9.081207
49052928451315	-1.8602947	-0.9504981	9.507375
49052948531882	-1.7932571	-1.1252748	9.65821
49052968612448	-1.9201498	-1.3575124	9.287108
49052988723532	-2.1667526	-1.496376	9.325416
49053008834616	-2.1021092	-1.3479356	9.435549
49053028945700	-2.0638018	-1.127669	9.457097
49053049026267	-2.111686	-1.0079589	9.172187
49053069137351	-2.3319526	-1.0702082	9.399636
49053089217917	-2.5306711	-1.1587936	9.315839
49053109329001	-1.7549498	-1.1803415	9.358934
49053129440085	-1.6448165	-1.2904748	9.385271
49053149490134	-1.5107412	-1.1851299	9.516952
49053169570700	-1.6136919	-1.3431472	9.531317
49053189681784	-1.5610195	-1.3359646	9.394848
49053209792868	-1.6112977	-1.2186487	9.428367
49053229873435	-1.5227122	-1.3192052	9.457097
49053249954001	-1.5801731	-1.472434	9.706094
49053270065085	-1.7118542	-1.352724	9.483433
49053290176169	-1.6831238	-1.3311762	9.40203
49053310287253	-1.7022774	-1.3096284	9.485827
49053330337302	-1.8291701	-1.3958195	9.452309
49053350417868	-1.7884687	-1.2593501	9.449914
49053370498435	-1.7597382	-0.8499416	9.648633
49053390579001	-1.5682021	-0.9552865	9.627085
49053410690085	-1.364695	-1.163582	9.481039
49053430770651	-1.685518	-1.3311762	9.909601
49053450881735	-2.0278888	-1.6017209	9.744401
49053470992819	-1.8986019	-1.2425907	9.179369
49053491073386	-1.7046716	0.08140286	8.860941
49053511184470	-1.6567876	0.6871359	9.045294
49053531265036	-1.8195933	0.19393034	9.081207
49053551376120	-2.1404164	-0.33758244	9.557653
49053571487204	-2.4277205	-0.7398083	10.093954
49053591598288	-2.1140802	-0.61770403	9.437943
49053611709372	-1.9177556	-0.6679823	9.488221
49053631820456	-1.7860745	-0.6919243	9.433155
49053651931540	-1.733402	-0.92176765	9.368511
49053672042624	-1.5682021	-1.2737153	9.200917
49053692153708	-1.4939818	-1.5897499	9.081207
49053712264792	-1.4508862	-1.946486	9.55047
49053732375876	-1.7429788	-2.0925324	9.576807
49053752456442	-1.7645266	-1.9632454	9.471462
49053772567526	-1.6496049	-1.5945383	9.346964
49053792648093	-1.7717092	-1.5801731	9.562442
49053812789694	-1.8243817	-1.340753	9.43076
